ref_label,x,y
Brachy_Blank_scaffolds_len10k (n=2216192),0.796927267333909,0.0139413317597577
Brachy_Blank_scaffolds_len10k (n=2216192),0.797978406738877,0.0232745943470593
Brachy_Blank_scaffolds_len10k (n=2216192),0.799029546143846,0.10273690529269
Brachy_Blank_scaffolds_len10k (n=2216192),0.800080685548814,0.161284383366047
Brachy_Blank_scaffolds_len10k (n=2216192),0.801131824953782,0.0836123669016417
Brachy_Blank_scaffolds_len10k (n=2216192),0.80218296435875,0.0182921844665973
Brachy_Blank_scaffolds_len10k (n=2216192),0.803234103763718,0.0135508776862083
Brachy_Blank_scaffolds_len10k (n=2216192),0.804285243168686,0.0174344160022449
Brachy_Blank_scaffolds_len10k (n=2216192),0.805336382573655,0.0167948920619437
Brachy_Blank_scaffolds_len10k (n=2216192),0.806387521978623,0.0179132964371921
Brachy_Blank_scaffolds_len10k (n=2216192),0.807438661383591,0.0221591083501831
Brachy_Blank_scaffolds_len10k (n=2216192),0.808489800788559,0.043878215748162
Brachy_Blank_scaffolds_len10k (n=2216192),0.809540940193527,0.0679975067078051
